torch.compile disabled in this fork runtime path.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 4060 Ti
GPU VRAM: 16.0 GB
GPU CC: 8.9
GPU profile: ada-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
Vocab size: 8,192
Dataset: tinystories
Muon compute dtype: torch.bfloat16 (matching AMP dtype)
Using cached autotune candidate: batch_size=4, checkpointing=on.
Attention backend: sdpa
torch.compile: disabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 512, 'window_pattern': 'SSSL', 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 50,332,688
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 900s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011614 | lrm: 1.00 | dt: 1075ms | tok/sec: 30,470 | mfu: 8.2% | epoch: 1 | remaining: 900s    
step 00001 (0.0%) | loss: 8.768569 | lrm: 1.00 | dt: 838ms | tok/sec: 39,117 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00002 (0.0%) | loss: 8.061274 | lrm: 1.00 | dt: 838ms | tok/sec: 39,096 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00003 (0.0%) | loss: 7.323978 | lrm: 1.00 | dt: 838ms | tok/sec: 39,080 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00004 (0.0%) | loss: 6.725945 | lrm: 1.00 | dt: 841ms | tok/sec: 38,983 | mfu: 10.5% | epoch: 1 | remaining: 900s    
step 00005 (0.0%) | loss: 6.215418 | lrm: 1.00 | dt: 855ms | tok/sec: 38,340 | mfu: 10.4% | epoch: 1 | remaining: 900s    
step 00006 (0.0%) | loss: 5.883963 | lrm: 1.00 | dt: 839ms | tok/sec: 39,070 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00007 (0.0%) | loss: 5.593616 | lrm: 1.00 | dt: 838ms | tok/sec: 39,090 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00008 (0.0%) | loss: 5.360705 | lrm: 1.00 | dt: 839ms | tok/sec: 39,050 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00009 (0.0%) | loss: 5.175372 | lrm: 1.00 | dt: 839ms | tok/sec: 39,053 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00010 (0.0%) | loss: 5.023817 | lrm: 1.00 | dt: 836ms | tok/sec: 39,173 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00011 (0.0%) | loss: 4.867952 | lrm: 1.00 | dt: 839ms | tok/sec: 39,078 | mfu: 10.6% | epoch: 1 | remaining: 899s    
step 00012 (0.1%) | loss: 4.747224 | lrm: 1.00 | dt: 841ms | tok/sec: 38,952 | mfu: 10.5% | epoch: 1 | remaining: 898s    
step 00013 (0.2%) | loss: 4.669297 | lrm: 1.00 | dt: 839ms | tok/sec: 39,073 | mfu: 10.6% | epoch: 1 | remaining: 897s    
step 00014 (0.3%) | loss: 4.555015 | lrm: 1.00 | dt: 839ms | tok/sec: 39,072 | mfu: 10.6% | epoch: 1 | remaining: 897s    
step 00015 (0.4%) | loss: 4.483211 | lrm: 1.00 | dt: 839ms | tok/sec: 39,042 | mfu: 10.6% | epoch: 1 | remaining: 896s    
step 00016 (0.5%) | loss: 4.443635 | lrm: 1.00 | dt: 840ms | tok/sec: 39,021 | mfu: 10.6% | epoch: 1 | remaining: 895s    
step 00017 (0.6%) | loss: 4.364035 | lrm: 1.00 | dt: 838ms | tok/sec: 39,086 | mfu: 10.6% | epoch: 1 | remaining: 894s    
step 00018 (0.7%) | loss: 4.294300 | lrm: 1.00 | dt: 840ms | tok/sec: 39,029 | mfu: 10.6% | epoch: 1 | remaining: 893s    
step 00019 (0.7%) | loss: 4.271820 | lrm: 1.00 | dt: 838ms | tok/sec: 39,111 | mfu: 10.6% | epoch: 1 | remaining: 892s    
step 00020 (0.8%) | loss: 4.199723 | lrm: 1.00 | dt: 837ms | tok/sec: 39,127 | mfu: 10.6% | epoch: 1 | remaining: 892s    
step 00021 (0.9%) | loss: 4.141501 | lrm: 1.00 | dt: 841ms | tok/sec: 38,976 | mfu: 10.5% | epoch: 1 | remaining: 891s    
step 00022 (1.0%) | loss: 4.116005 | lrm: 1.00 | dt: 838ms | tok/sec: 39,102 | mfu: 10.6% | epoch: 1 | remaining: 890s    
step 00023 (1.1%) | loss: 4.062873 | lrm: 1.00 | dt: 839ms | tok/sec: 39,050 | mfu: 10.6% | epoch: 1 | remaining: 889s    
step 00024 (1.2%) | loss: 4.038955 | lrm: 1.00 | dt: 841ms | tok/sec: 38,970 | mfu: 10.5% | epoch: 1 | remaining: 888s    
step 00025 (1.3%) | loss: 4.018789 | lrm: 1.00 | dt: 838ms | tok/sec: 39,094 | mfu: 10.6% | epoch: 1 | remaining: 887s    
step 00026 (1.4%) | loss: 3.972463 | lrm: 1.00 | dt: 838ms | tok/sec: 39,081 | mfu: 10.6% | epoch: 1 | remaining: 887s    
step 00027 (1.5%) | loss: 3.934813 | lrm: 1.00 | dt: 854ms | tok/sec: 38,349 | mfu: 10.4% | epoch: 1 | remaining: 886s    
step 00028 (1.6%) | loss: 3.908637 | lrm: 1.00 | dt: 839ms | tok/sec: 39,048 | mfu: 10.6% | epoch: 1 | remaining: 885s    
step 00134 (11.5%) | loss: 2.074142 | lrm: 1.00 | dt: 838ms | tok/sec: 39,093 | mfu: 10.6% | epoch: 1 | remaining: 796s    
step 00135 (11.6%) | loss: 2.061635 | lrm: 1.00 | dt: 838ms | tok/sec: 39,083 | mfu: 10.6% | epoch: 1 | remaining: 795s    
step 00136 (11.7%) | loss: 2.060727 | lrm: 1.00 | dt: 837ms | tok/sec: 39,150 | mfu: 10.6% | epoch: 1 | remaining: 794s    
step 00137 (11.8%) | loss: 2.062087 | lrm: 1.00 | dt: 855ms | tok/sec: 38,339 | mfu: 10.4% | epoch: 1 | remaining: 793s    
step 00138 (11.9%) | loss: 2.040999 | lrm: 1.00 | dt: 840ms | tok/sec: 39,005 | mfu: 10.5% | epoch: 1 | remaining: 792s    
step 00139 (12.0%) | loss: 2.068853 | lrm: 1.00 | dt: 838ms | tok/sec: 39,089 | mfu: 10.6% | epoch: 1 | remaining: 791s    
step 00140 (12.1%) | loss: 2.065654 | lrm: 1.00 | dt: 838ms | tok/sec: 39,093 | mfu: 10.6% | epoch: 1 | remaining: 791s    
step 00141 (12.2%) | loss: 2.060190 | lrm: 1.00 | dt: 853ms | tok/sec: 38,417 | mfu: 10.4% | epoch: 1 | remaining: 790s    
step 00142 (12.2%) | loss: 2.062913 | lrm: 1.00 | dt: 838ms | tok/sec: 39,092 | mfu: 10.6% | epoch: 1 | remaining: 789s    
step 00143 (12.3%) | loss: 2.050742 | lrm: 1.00 | dt: 841ms | tok/sec: 38,946 | mfu: 10.5% | epoch: 1 | remaining: 788s    
step 00144 (12.4%) | loss: 2.044669 | lrm: 1.00 | dt: 837ms | tok/sec: 39,155 | mfu: 10.6% | epoch: 1 | remaining: 787s    
step 00145 (12.5%) | loss: 2.036608 | lrm: 1.00 | dt: 840ms | tok/sec: 39,030 | mfu: 10.6% | epoch: 1 | remaining: 786s    
step 00146 (12.6%) | loss: 2.024479 | lrm: 1.00 | dt: 856ms | tok/sec: 38,274 | mfu: 10.4% | epoch: 1 | remaining: 786s    
step 00147 (12.7%) | loss: 2.016985 | lrm: 1.00 | dt: 841ms | tok/sec: 38,956 | mfu: 10.5% | epoch: 1 | remaining: 785s    
step 00148 (12.8%) | loss: 2.013157 | lrm: 1.00 | dt: 840ms | tok/sec: 39,023 | mfu: 10.6% | epoch: 1 | remaining: 784s    
step 00149 (12.9%) | loss: 1.992402 | lrm: 1.00 | dt: 838ms | tok/sec: 39,096 | mfu: 10.6% | epoch: 1 | remaining: 783s    
step 00150 (13.0%) | loss: 2.025975 | lrm: 1.00 | dt: 837ms | tok/sec: 39,153 | mfu: 10.6% | epoch: 1 | remaining: 782s    
step 00151 (13.1%) | loss: 2.022481 | lrm: 1.00 | dt: 839ms | tok/sec: 39,064 | mfu: 10.6% | epoch: 1 | remaining: 781s    
step 00152 (13.2%) | loss: 1.996222 | lrm: 1.00 | dt: 855ms | tok/sec: 38,324 | mfu: 10.4% | epoch: 1 | remaining: 781s    
step 00153 (13.3%) | loss: 2.026623 | lrm: 1.00 | dt: 838ms | tok/sec: 39,091 | mfu: 10.6% | epoch: 1 | remaining: 780s    
step 00154 (13.4%) | loss: 2.010948 | lrm: 1.00 | dt: 840ms | tok/sec: 39,018 | mfu: 10.6% | epoch: 1 | remaining: 779s    
step 00155 (13.5%) | loss: 2.000080 | lrm: 1.00 | dt: 838ms | tok/sec: 39,102 | mfu: 10.6% | epoch: 1 | remaining: 778s    
step 00156 (13.6%) | loss: 2.016417 | lrm: 1.00 | dt: 837ms | tok/sec: 39,140 | mfu: 10.6% | epoch: 1 | remaining: 777s    
step 00157 (13.6%) | loss: 2.002776 | lrm: 1.00 | dt: 839ms | tok/sec: 39,053 | mfu: 10.6% | epoch: 1 | remaining: 776s    
step 00158 (13.7%) | loss: 2.002950 | lrm: 1.00 | dt: 854ms | tok/sec: 38,371 | mfu: 10.4% | epoch: 1 | remaining: 775s    
step 00159 (13.8%) | loss: 1.997729 | lrm: 1.00 | dt: 841ms | tok/sec: 38,982 | mfu: 10.5% | epoch: 1 | remaining: 775s    
step 00160 (13.9%) | loss: 1.977449 | lrm: 1.00 | dt: 839ms | tok/sec: 39,068 | mfu: 10.6% | epoch: 1 | remaining: 774s    
step 00161 (14.0%) | loss: 1.994389 | lrm: 1.00 | dt: 838ms | tok/sec: 39,122 | mfu: 10.6% | epoch: 1 | remaining: 773s    
step 00162 (14.1%) | loss: 1.995677 | lrm: 1.00 | dt: 840ms | tok/sec: 39,007 | mfu: 10.5% | epoch: 1 | remaining: 772s    
step 00163 (14.2%) | loss: 1.985202 | lrm: 1.00 | dt: 855ms | tok/sec: 38,316 | mfu: 10.4% | epoch: 1 | remaining: 771s    
step 00164 (14.3%) | loss: 1.998137 | lrm: 1.00 | dt: 839ms | tok/sec: 39,068 | mfu: 10.6% | epoch: 1 | remaining: 770s    
step 00165 (14.4%) | loss: 2.005451 | lrm: 1.00 | dt: 838ms | tok/sec: 39,088 | mfu: 10.6% | epoch: 1 | remaining: 770s    
step 00166 (14.5%) | loss: 1.984131 | lrm: 1.00 | dt: 838ms | tok/sec: 39,087 | mfu: 10.6% | epoch: 1 | remaining: 769s    
step 00167 (14.6%) | loss: 2.005319 | lrm: 1.00 | dt: 838ms | tok/sec: 39,079 | mfu: 10.6% | epoch: 1 | remaining: 768s    
step 00168 (14.7%) | loss: 1.990362 | lrm: 1.00 | dt: 856ms | tok/sec: 38,259 | mfu: 10.3% | epoch: 1 | remaining: 767s    
step 00169 (14.8%) | loss: 1.992054 | lrm: 1.00 | dt: 840ms | tok/sec: 38,988 | mfu: 10.5% | epoch: 1 | remaining: 766s    
step 00170 (14.9%) | loss: 1.979396 | lrm: 1.00 | dt: 838ms | tok/sec: 39,105 | mfu: 10.6% | epoch: 1 | remaining: 765s    
step 00171 (15.0%) | loss: 1.962306 | lrm: 1.00 | dt: 839ms | tok/sec: 39,065 | mfu: 10.6% | epoch: 1 | remaining: 765s    
step 00172 (15.1%) | loss: 1.977336 | lrm: 1.00 | dt: 839ms | tok/sec: 39,057 | mfu: 10.6% | epoch: 1 | remaining: 764s    
step 00173 (15.1%) | loss: 1.976095 | lrm: 1.00 | dt: 837ms | tok/sec: 39,134 | mfu: 10.6% | epoch: 1 | remaining: 763s    
step 00174 (15.2%) | loss: 1.956388 | lrm: 1.00 | dt: 853ms | tok/sec: 38,394 | mfu: 10.4% | epoch: 1 | remaining: 762s    
step 00175 (15.3%) | loss: 1.967572 | lrm: 1.00 | dt: 839ms | tok/sec: 39,045 | mfu: 10.6% | epoch: 1 | remaining: 761s    
step 00176 (15.4%) | loss: 1.955677 | lrm: 1.00 | dt: 839ms | tok/sec: 39,071 | mfu: 10.6% | epoch: 1 | remaining: 760s    
step 00177 (15.5%) | loss: 1.945693 | lrm: 1.00 | dt: 837ms | tok/sec: 39,145 | mfu: 10.6% | epoch: 1 | remaining: 759s    
step 00178 (15.6%) | loss: 1.950104 | lrm: 1.00 | dt: 854ms | tok/sec: 38,377 | mfu: 10.4% | epoch: 1 | remaining: 759s    
step 00179 (15.7%) | loss: 1.929132 | lrm: 1.00 | dt: 836ms | tok/sec: 39,210 | mfu: 10.6% | epoch: 1 | remaining: 758s    
step 00180 (15.8%) | loss: 1.943564 | lrm: 1.00 | dt: 841ms | tok/sec: 38,966 | mfu: 10.5% | epoch: 1 | remaining: 757s    
step 00181 (15.9%) | loss: 1.934335 | lrm: 1.00 | dt: 838ms | tok/sec: 39,098 | mfu: 10.6% | epoch: 1 | remaining: 756s    
step 00182 (16.0%) | loss: 1.918878 | lrm: 1.00 | dt: 854ms | tok/sec: 38,378 | mfu: 10.4% | epoch: 1 | remaining: 755s    
step 00183 (16.1%) | loss: 1.937977 | lrm: 1.00 | dt: 836ms | tok/sec: 39,175 | mfu: 10.6% | epoch: 1 | remaining: 754s    
step 00184 (16.2%) | loss: 1.931488 | lrm: 1.00 | dt: 839ms | tok/sec: 39,038 | mfu: 10.6% | epoch: 1 | remaining: 754s    
step 00185 (16.3%) | loss: 1.921543 | lrm: 1.00 | dt: 839ms | tok/sec: 39,076 | mfu: 10.6% | epoch: 1 | remaining: 753s    
step 00186 (16.4%) | loss: 1.918886 | lrm: 1.00 | dt: 841ms | tok/sec: 38,955 | mfu: 10.5% | epoch: 1 | remaining: 752s    
step 00187 (16.5%) | loss: 1.927921 | lrm: 1.00 | dt: 839ms | tok/sec: 39,065 | mfu: 10.6% | epoch: 1 | remaining: 751s    
step 00188 (16.5%) | loss: 1.920104 | lrm: 1.00 | dt: 856ms | tok/sec: 38,272 | mfu: 10.4% | epoch: 1 | remaining: 750s    
step 00189 (16.6%) | loss: 1.923018 | lrm: 1.00 | dt: 839ms | tok/sec: 39,048 | mfu: 10.6% | epoch: 1 | remaining: 749s    
step 00190 (16.7%) | loss: 1.927128 | lrm: 1.00 | dt: 839ms | tok/sec: 39,072 | mfu: 10.6% | epoch: 1 | remaining: 749s    
step 00191 (16.8%) | loss: 1.928409 | lrm: 1.00 | dt: 840ms | tok/sec: 39,017 | mfu: 10.6% | epoch: 1 | remaining: 748s    
step 00192 (16.9%) | loss: 1.918616 | lrm: 1.00 | dt: 839ms | tok/sec: 39,033 | mfu: 10.6% | epoch: 1 | remaining: 747s    
step 00193 (17.0%) | loss: 1.899497 | lrm: 1.00 | dt: 841ms | tok/sec: 38,955 | mfu: 10.5% | epoch: 1 | remaining: 746s    
step 00194 (17.1%) | loss: 1.904943 | lrm: 1.00 | dt: 853ms | tok/sec: 38,408 | mfu: 10.4% | epoch: 1 | remaining: 745s    
step 00195 (17.2%) | loss: 1.904826 | lrm: 1.00 | dt: 839ms | tok/sec: 39,054 | mfu: 10.6% | epoch: 1 | remaining: 744s    
step 00196 (17.3%) | loss: 1.903458 | lrm: 1.00 | dt: 840ms | tok/sec: 39,021 | mfu: 10.6% | epoch: 1 | remaining: 743s    
step 00197 (17.4%) | loss: 1.915427 | lrm: 1.00 | dt: 838ms | tok/sec: 39,122 | mfu: 10.6% | epoch: 1 | remaining: 743s    
step 00198 (17.5%) | loss: 1.912170 | lrm: 1.00 | dt: 838ms | tok/sec: 39,090 | mfu: 10.6% | epoch: 1 | remaining: 742s    
step 00199 (17.6%) | loss: 1.905825 | lrm: 1.00 | dt: 839ms | tok/sec: 39,064 | mfu: 10.6% | epoch: 1 | remaining: 741s    
step 00200 (17.7%) | loss: 1.893708 | lrm: 1.00 | dt: 841ms | tok/sec: 38,968 | mfu: 10.5% | epoch: 1 | remaining: 740s    
step 00201 (17.8%) | loss: 1.875052 | lrm: 1.00 | dt: 857ms | tok/sec: 38,253 | mfu: 10.3% | epoch: 1 | remaining: 739s    
step 00202 (17.9%) | loss: 1.886932 | lrm: 1.00 | dt: 841ms | tok/sec: 38,961 | mfu: 10.5% | epoch: 1 | remaining: 738s    
step 00203 (18.0%) | loss: 1.877695 | lrm: 1.00 | dt: 838ms | tok/sec: 39,123 | mfu: 10.6% | epoch: 1 | remaining: 738s    
step 00204 (18.0%) | loss: 1.881377 | lrm: 1.00 | dt: 837ms | tok/sec: 39,128 | mfu: 10.6% | epoch: 1 | remaining: 737s    
step 00205 (18.1%) | loss: 1.885608 | lrm: 1.00 | dt: 841ms | tok/sec: 38,967 | mfu: 10.5% | epoch: 1 | remaining: 736s    
step 00206 (18.2%) | loss: 1.870105 | lrm: 1.00 | dt: 852ms | tok/sec: 38,442 | mfu: 10.4% | epoch: 1 | remaining: 735s    
step 00207 (18.3%) | loss: 1.887111 | lrm: 1.00 | dt: 840ms | tok/sec: 38,995 | mfu: 10.5% | epoch: 1 | remaining: 734s    
step 00208 (18.4%) | loss: 1.877226 | lrm: 1.00 | dt: 839ms | tok/sec: 39,040 | mfu: 10.6% | epoch: 1 | remaining: 733s    
step 00209 (18.5%) | loss: 1.895575 | lrm: 1.00 | dt: 836ms | tok/sec: 39,177 | mfu: 10.6% | epoch: 1 | remaining: 733s    
step 00210 (18.6%) | loss: 1.905858 | lrm: 1.00 | dt: 839ms | tok/sec: 39,035 | mfu: 10.6% | epoch: 1 | remaining: 732s    
step 00211 (18.7%) | loss: 1.887399 | lrm: 1.00 | dt: 852ms | tok/sec: 38,466 | mfu: 10.4% | epoch: 1 | remaining: 731s    
step 00212 (18.8%) | loss: 1.887940 | lrm: 1.00 | dt: 839ms | tok/sec: 39,068 | mfu: 10.6% | epoch: 1 | remaining: 730s    
step 00213 (18.9%) | loss: 1.878282 | lrm: 1.00 | dt: 838ms | tok/sec: 39,105 | mfu: 10.6% | epoch: 1 | remaining: 729s    
step 00214 (19.0%) | loss: 1.868591 | lrm: 1.00 | dt: 838ms | tok/sec: 39,094 | mfu: 10.6% | epoch: 1 | remaining: 728s    
step 00215 (19.1%) | loss: 1.889824 | lrm: 1.00 | dt: 839ms | tok/sec: 39,052 | mfu: 10.6% | epoch: 1 | remaining: 728s    
step 00216 (19.2%) | loss: 1.877615 | lrm: 1.00 | dt: 853ms | tok/sec: 38,430 | mfu: 10.4% | epoch: 1 | remaining: 727s    
step 00217 (19.3%) | loss: 1.868668 | lrm: 1.00 | dt: 839ms | tok/sec: 39,054 | mfu: 10.6% | epoch: 1 | remaining: 726s    
step 00218 (19.4%) | loss: 1.864717 | lrm: 1.00 | dt: 838ms | tok/sec: 39,118 | mfu: 10.6% | epoch: 1 | remaining: 725s    
step 00219 (19.4%) | loss: 1.859354 | lrm: 1.00 | dt: 839ms | tok/sec: 39,055 | mfu: 10.6% | epoch: 1 | remaining: 724s    
step 00220 (19.5%) | loss: 1.874914 | lrm: 1.00 | dt: 840ms | tok/sec: 39,032 | mfu: 10.6% | epoch: 1 | remaining: 723s    
step 00221 (19.6%) | loss: 1.851425 | lrm: 1.00 | dt: 840ms | tok/sec: 39,025 | mfu: 10.6% | epoch: 1 | remaining: 722s    
step 00222 (19.7%) | loss: 1.845295 | lrm: 1.00 | dt: 855ms | tok/sec: 38,314 | mfu: 10.4% | epoch: 1 | remaining: 722s    
step 00223 (19.8%) | loss: 1.854479 | lrm: 1.00 | dt: 838ms | tok/sec: 39,118 | mfu: 10.6% | epoch: 1 | remaining: 721s    
step 00224 (19.9%) | loss: 1.850381 | lrm: 1.00 | dt: 837ms | tok/sec: 39,152 | mfu: 10.6% | epoch: 1 | remaining: 720s    
step 00225 (20.0%) | loss: 1.839016 | lrm: 1.00 | dt: 838ms | tok/sec: 39,079 | mfu: 10.6% | epoch: 1 | remaining: 719s    
step 00226 (20.1%) | loss: 1.856550 | lrm: 1.00 | dt: 840ms | tok/sec: 38,996 | mfu: 10.5% | epoch: 1 | remaining: 718s    
step 00227 (20.2%) | loss: 1.852518 | lrm: 1.00 | dt: 855ms | tok/sec: 38,333 | mfu: 10.4% | epoch: 1 | remaining: 717s    
step 00228 (20.3%) | loss: 1.859353 | lrm: 1.00 | dt: 839ms | tok/sec: 39,035 | mfu: 10.6% | epoch: 1 | remaining: 717s    
step 00229 (20.4%) | loss: 1.879946 | lrm: 1.00 | dt: 839ms | tok/sec: 39,045 | mfu: 10.6% | epoch: 1 | remaining: 716s    
step 00230 (20.5%) | loss: 1.870667 | lrm: 1.00 | dt: 837ms | tok/sec: 39,136 | mfu: 10.6% | epoch: 1 | remaining: 715s    
step 00231 (20.6%) | loss: 1.867535 | lrm: 1.00 | dt: 837ms | tok/sec: 39,147 | mfu: 10.6% | epoch: 1 | remaining: 714s    
step 00232 (20.7%) | loss: 1.865452 | lrm: 1.00 | dt: 856ms | tok/sec: 38,294 | mfu: 10.4% | epoch: 1 | remaining: 713s    
step 00233 (20.8%) | loss: 1.850183 | lrm: 1.00 | dt: 838ms | tok/sec: 39,094 | mfu: 10.6% | epoch: 1 | remaining: 712s    
step 00234 (20.8%) | loss: 1.850625 | lrm: 1.00 | dt: 837ms | tok/sec: 39,141 | mfu: 10.6% | epoch: 1 | remaining: 712s    
step 00235 (20.9%) | loss: 1.861618 | lrm: 1.00 | dt: 837ms | tok/sec: 39,143 | mfu: 10.6% | epoch: 1 | remaining: 711s    
step 00236 (21.0%) | loss: 1.843559 | lrm: 1.00 | dt: 854ms | tok/sec: 38,368 | mfu: 10.4% | epoch: 1 | remaining: 710s    
step 00237 (21.1%) | loss: 1.870535 | lrm: 1.00 | dt: 840ms | tok/sec: 38,987 | mfu: 10.5% | epoch: 1 | remaining: 709s    
step 00238 (21.2%) | loss: 1.867697 | lrm: 1.00 | dt: 837ms | tok/sec: 39,133 | mfu: 10.6% | epoch: 1 | remaining: 708s    
step 00239 (21.3%) | loss: 1.844203 | lrm: 1.00 | dt: 837ms | tok/sec: 39,136 | mfu: 10.6% | epoch: 1 | remaining: 707s    
step 00240 (21.4%) | loss: 1.855881 | lrm: 1.00 | dt: 854ms | tok/sec: 38,361 | mfu: 10.4% | epoch: 1 | remaining: 706s    
step 00241 (21.5%) | loss: 1.871149 | lrm: 1.00 | dt: 840ms | tok/sec: 38,993 | mfu: 10.5% | epoch: 1 | remaining: 706s    
step 00242 (21.6%) | loss: 1.855895 | lrm: 1.00 | dt: 838ms | tok/sec: 39,095 | mfu: 10.6% | epoch: 1 | remaining: 705s    
step 00243 (21.7%) | loss: 1.864425 | lrm: 1.00 | dt: 838ms | tok/sec: 39,122 | mfu: 10.6% | epoch: 1 | remaining: 704s    
step 00244 (21.8%) | loss: 1.861943 | lrm: 1.00 | dt: 839ms | tok/sec: 39,047 | mfu: 10.6% | epoch: 1 | remaining: 703s    
step 00245 (21.9%) | loss: 1.849238 | lrm: 1.00 | dt: 838ms | tok/sec: 39,095 | mfu: 10.6% | epoch: 1 | remaining: 702s    
step 00246 (22.0%) | loss: 1.853884 | lrm: 1.00 | dt: 839ms | tok/sec: 39,069 | mfu: 10.6% | epoch: 1 | remaining: 701s    
step 00247 (22.1%) | loss: 1.831487 | lrm: 1.00 | dt: 838ms | tok/sec: 39,110 | mfu: 10.6% | epoch: 1 | remaining: 701s    
step 00248 (22.2%) | loss: 1.844166 | lrm: 1.00 | dt: 838ms | tok/sec: 39,086 | mfu: 10.6% | epoch: 1 | remaining: 700s    
step 00249 (22.3%) | loss: 1.838579 | lrm: 1.00 | dt: 856ms | tok/sec: 38,298 | mfu: 10.4% | epoch: 1 | remaining: 699s    
step 00250 (22.3%) | loss: 1.824185 | lrm: 1.00 | dt: 838ms | tok/sec: 39,085 | mfu: 10.6% | epoch: 1 | remaining: 698s    
step 00251 (22.4%) | loss: 1.836111 | lrm: 1.00 | dt: 839ms | tok/sec: 39,059 | mfu: 10.6% | epoch: 1 | remaining: 697s    
step 00252 (22.5%) | loss: 1.817977 | lrm: 1.00 | dt: 837ms | tok/sec: 39,131 | mfu: 10.6% | epoch: 1 | remaining: 696s    
step 00253 (22.6%) | loss: 1.817760 | lrm: 1.00 | dt: 856ms | tok/sec: 38,290 | mfu: 10.4% | epoch: 1 | remaining: 696s    
step 00254 (22.7%) | loss: 1.818673 | lrm: 1.00 | dt: 838ms | tok/sec: 39,084 | mfu: 10.6% | epoch: 1 | remaining: 695s    
step 00255 (22.8%) | loss: 1.814915 | lrm: 1.00 | dt: 839ms | tok/sec: 39,043 | mfu: 10.6% | epoch: 1 | remaining: 694s    
step 00256 (22.9%) | loss: 1.820987 | lrm: 1.00 | dt: 837ms | tok/sec: 39,169 | mfu: 10.6% | epoch: 1 | remaining: 693s    
step 00257 (23.0%) | loss: 1.815094 | lrm: 1.00 | dt: 839ms | tok/sec: 39,067 | mfu: 10.6% | epoch: 1 | remaining: 692s    
step 00258 (23.1%) | loss: 1.806764 | lrm: 1.00 | dt: 839ms | tok/sec: 39,067 | mfu: 10.6% | epoch: 1 | remaining: 691s    
step 00259 (23.2%) | loss: 1.828570 | lrm: 1.00 | dt: 839ms | tok/sec: 39,056 | mfu: 10.6% | epoch: 1 | remaining: 690s    
step 00260 (23.3%) | loss: 1.822033 | lrm: 1.00 | dt: 841ms | tok/sec: 38,978 | mfu: 10.5% | epoch: 1 | remaining: 690s    
step 00261 (23.4%) | loss: 1.810593 | lrm: 1.00 | dt: 839ms | tok/sec: 39,055 | mfu: 10.6% | epoch: 1 | remaining: 689s    
step 00262 (23.5%) | loss: 1.824976 | lrm: 1.00 | dt: 837ms | tok/sec: 39,157 | mfu: 10.6% | epoch: 1 | remaining: 688s    
step 00263 (23.6%) | loss: 1.832517 | lrm: 1.00 | dt: 839ms | tok/sec: 39,041 | mfu: 10.6% | epoch: 1 | remaining: 687s    
step 00264 (23.7%) | loss: 1.819155 | lrm: 1.00 | dt: 855ms | tok/sec: 38,324 | mfu: 10.4% | epoch: 1 | remaining: 686s    
step 00265 (23.7%) | loss: 1.828500 | lrm: 1.00 | dt: 841ms | tok/sec: 38,965 | mfu: 10.5% | epoch: 1 | remaining: 685s    
step 00266 (23.8%) | loss: 1.814484 | lrm: 1.00 | dt: 839ms | tok/sec: 39,075 | mfu: 10.6% | epoch: 1 | remaining: 685s    
step 00267 (23.9%) | loss: 1.812474 | lrm: 1.00 | dt: 837ms | tok/sec: 39,134 | mfu: 10.6% | epoch: 1 | remaining: 684s    
step 00268 (24.0%) | loss: 1.815833 | lrm: 1.00 | dt: 837ms | tok/sec: 39,147 | mfu: 10.6% | epoch: 1 | remaining: 683s    
step 00269 (24.1%) | loss: 1.796931 | lrm: 1.00 | dt: 839ms | tok/sec: 39,046 | mfu: 10.6% | epoch: 1 | remaining: 682s    
step 00270 (24.2%) | loss: 1.809378 | lrm: 1.00 | dt: 855ms | tok/sec: 38,338 | mfu: 10.4% | epoch: 1 | remaining: 681s    
step 00271 (24.3%) | loss: 1.799357 | lrm: 1.00 | dt: 838ms | tok/sec: 39,079 | mfu: 10.6% | epoch: 1 | remaining: 680s    
step 00272 (24.4%) | loss: 1.811915 | lrm: 1.00 | dt: 837ms | tok/sec: 39,141 | mfu: 10.6% | epoch: 1 | remaining: 680s    
step 00273 (24.5%) | loss: 1.802894 | lrm: 1.00 | dt: 839ms | tok/sec: 39,068 | mfu: 10.6% | epoch: 1 | remaining: 679s    
step 00274 (24.6%) | loss: 1.795743 | lrm: 1.00 | dt: 840ms | tok/sec: 39,030 | mfu: 10.6% | epoch: 1 | remaining: 678s    
