torch.compile disabled in this fork runtime path.
Using PyTorch SDPA attention backend.
GPU: NVIDIA GeForce RTX 4060 Ti
GPU VRAM: 16.0 GB
GPU CC: 8.9
GPU profile: ada-10-15gb
Consumer matrix support: yes
TF32: enabled
AMP dtype: torch.bfloat16
Vocab size: 8,192
Dataset: tinystories
Muon compute dtype: torch.bfloat16 (matching AMP dtype)
Using cached autotune candidate: batch_size=4, checkpointing=on.
Attention backend: sdpa
torch.compile: disabled
Trying train candidate: batch_size=4, activation_checkpointing=enabled
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 8, 'n_kv_head': 8, 'n_embd': 512, 'window_pattern': 'SSSL', 'attention_backend': 'sdpa', 'use_activation_checkpointing': True, 'compute_dtype': torch.bfloat16}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,848
  scalars                 : 16
  total                   : 50,332,688
Estimated FLOPs per token: 2.390815e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 900s
Gradient accumulation steps: 4

step 00000 (0.0%) | loss: 9.011614 | lrm: 1.00 | dt: 1547ms | tok/sec: 21,185 | mfu: 5.7% | epoch: 1 | remaining: 900s    
step 00001 (0.0%) | loss: 8.794908 | lrm: 1.00 | dt: 822ms | tok/sec: 39,846 | mfu: 10.8% | epoch: 1 | remaining: 900s    
step 00002 (0.0%) | loss: 8.084879 | lrm: 1.00 | dt: 838ms | tok/sec: 39,091 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00003 (0.0%) | loss: 7.349114 | lrm: 1.00 | dt: 839ms | tok/sec: 39,058 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00004 (0.0%) | loss: 6.747931 | lrm: 1.00 | dt: 824ms | tok/sec: 39,765 | mfu: 10.8% | epoch: 1 | remaining: 900s    
step 00005 (0.0%) | loss: 6.237009 | lrm: 1.00 | dt: 837ms | tok/sec: 39,127 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00006 (0.0%) | loss: 5.903983 | lrm: 1.00 | dt: 838ms | tok/sec: 39,109 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00007 (0.0%) | loss: 5.637797 | lrm: 1.00 | dt: 839ms | tok/sec: 39,034 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00008 (0.0%) | loss: 5.409846 | lrm: 1.00 | dt: 821ms | tok/sec: 39,914 | mfu: 10.8% | epoch: 1 | remaining: 900s    
step 00009 (0.0%) | loss: 5.235154 | lrm: 1.00 | dt: 841ms | tok/sec: 38,950 | mfu: 10.5% | epoch: 1 | remaining: 900s    
step 00010 (0.0%) | loss: 5.082200 | lrm: 1.00 | dt: 840ms | tok/sec: 39,012 | mfu: 10.6% | epoch: 1 | remaining: 900s    
step 00011 (0.0%) | loss: 4.922737 | lrm: 1.00 | dt: 824ms | tok/sec: 39,753 | mfu: 10.8% | epoch: 1 | remaining: 899s    
step 00012 (0.1%) | loss: 4.799421 | lrm: 1.00 | dt: 840ms | tok/sec: 38,994 | mfu: 10.5% | epoch: 1 | remaining: 898s    
step 00013 (0.2%) | loss: 4.719556 | lrm: 1.00 | dt: 838ms | tok/sec: 39,115 | mfu: 10.6% | epoch: 1 | remaining: 897s    
step 00014 (0.3%) | loss: 4.603574 | lrm: 1.00 | dt: 823ms | tok/sec: 39,810 | mfu: 10.8% | epoch: 1 | remaining: 897s    
step 00015 (0.4%) | loss: 4.531030 | lrm: 1.00 | dt: 838ms | tok/sec: 39,102 | mfu: 10.6% | epoch: 1 | remaining: 896s    
step 00016 (0.5%) | loss: 4.491434 | lrm: 1.00 | dt: 839ms | tok/sec: 39,046 | mfu: 10.6% | epoch: 1 | remaining: 895s    
step 00017 (0.6%) | loss: 4.409902 | lrm: 1.00 | dt: 838ms | tok/sec: 39,124 | mfu: 10.6% | epoch: 1 | remaining: 894s    
step 00018 (0.6%) | loss: 4.341589 | lrm: 1.00 | dt: 839ms | tok/sec: 39,072 | mfu: 10.6% | epoch: 1 | remaining: 893s    
step 00019 (0.7%) | loss: 4.320295 | lrm: 1.00 | dt: 823ms | tok/sec: 39,807 | mfu: 10.8% | epoch: 1 | remaining: 892s    
step 00020 (0.8%) | loss: 4.249441 | lrm: 1.00 | dt: 838ms | tok/sec: 39,110 | mfu: 10.6% | epoch: 1 | remaining: 892s    
step 00021 (0.9%) | loss: 4.190443 | lrm: 1.00 | dt: 840ms | tok/sec: 38,997 | mfu: 10.5% | epoch: 1 | remaining: 891s    
step 00022 (1.0%) | loss: 4.167364 | lrm: 1.00 | dt: 839ms | tok/sec: 39,039 | mfu: 10.6% | epoch: 1 | remaining: 890s    
step 00023 (1.1%) | loss: 4.117553 | lrm: 1.00 | dt: 824ms | tok/sec: 39,784 | mfu: 10.8% | epoch: 1 | remaining: 889s    
step 00024 (1.2%) | loss: 4.095963 | lrm: 1.00 | dt: 841ms | tok/sec: 38,957 | mfu: 10.5% | epoch: 1 | remaining: 888s    
step 00025 (1.3%) | loss: 4.079146 | lrm: 1.00 | dt: 824ms | tok/sec: 39,765 | mfu: 10.8% | epoch: 1 | remaining: 887s    
step 00026 (1.4%) | loss: 4.037821 | lrm: 1.00 | dt: 841ms | tok/sec: 38,969 | mfu: 10.5% | epoch: 1 | remaining: 887s    
step 00027 (1.5%) | loss: 4.003266 | lrm: 1.00 | dt: 838ms | tok/sec: 39,108 | mfu: 10.6% | epoch: 1 | remaining: 886s    
step 00028 (1.6%) | loss: 3.982127 | lrm: 1.00 | dt: 838ms | tok/sec: 39,104 | mfu: 10.6% | epoch: 1 | remaining: 885s    
step 00134 (11.4%) | loss: 2.113966 | lrm: 1.00 | dt: 840ms | tok/sec: 38,993 | mfu: 10.5% | epoch: 1 | remaining: 796s    
step 00135 (11.5%) | loss: 2.100307 | lrm: 1.00 | dt: 838ms | tok/sec: 39,117 | mfu: 10.6% | epoch: 1 | remaining: 796s    
step 00136 (11.6%) | loss: 2.099516 | lrm: 1.00 | dt: 838ms | tok/sec: 39,085 | mfu: 10.6% | epoch: 1 | remaining: 795s    
step 00137 (11.7%) | loss: 2.097967 | lrm: 1.00 | dt: 840ms | tok/sec: 39,028 | mfu: 10.6% | epoch: 1 | remaining: 794s    
step 00138 (11.8%) | loss: 2.075321 | lrm: 1.00 | dt: 838ms | tok/sec: 39,115 | mfu: 10.6% | epoch: 1 | remaining: 793s    
step 00139 (11.9%) | loss: 2.102148 | lrm: 1.00 | dt: 840ms | tok/sec: 39,027 | mfu: 10.6% | epoch: 1 | remaining: 792s    
step 00140 (12.0%) | loss: 2.097653 | lrm: 1.00 | dt: 823ms | tok/sec: 39,799 | mfu: 10.8% | epoch: 1 | remaining: 791s    
step 00141 (12.1%) | loss: 2.092700 | lrm: 1.00 | dt: 840ms | tok/sec: 39,023 | mfu: 10.6% | epoch: 1 | remaining: 791s    
step 00142 (12.2%) | loss: 2.093796 | lrm: 1.00 | dt: 838ms | tok/sec: 39,081 | mfu: 10.6% | epoch: 1 | remaining: 790s    
step 00143 (12.3%) | loss: 2.081186 | lrm: 1.00 | dt: 837ms | tok/sec: 39,162 | mfu: 10.6% | epoch: 1 | remaining: 789s    
step 00144 (12.3%) | loss: 2.074093 | lrm: 1.00 | dt: 840ms | tok/sec: 38,999 | mfu: 10.5% | epoch: 1 | remaining: 788s    
step 00145 (12.4%) | loss: 2.063821 | lrm: 1.00 | dt: 839ms | tok/sec: 39,042 | mfu: 10.6% | epoch: 1 | remaining: 787s    
step 00146 (12.5%) | loss: 2.049790 | lrm: 1.00 | dt: 838ms | tok/sec: 39,101 | mfu: 10.6% | epoch: 1 | remaining: 786s    
step 00147 (12.6%) | loss: 2.041009 | lrm: 1.00 | dt: 839ms | tok/sec: 39,072 | mfu: 10.6% | epoch: 1 | remaining: 786s    
step 00148 (12.7%) | loss: 2.035412 | lrm: 1.00 | dt: 841ms | tok/sec: 38,980 | mfu: 10.5% | epoch: 1 | remaining: 785s    
step 00149 (12.8%) | loss: 2.014268 | lrm: 1.00 | dt: 838ms | tok/sec: 39,086 | mfu: 10.6% | epoch: 1 | remaining: 784s    
step 00150 (12.9%) | loss: 2.048010 | lrm: 1.00 | dt: 822ms | tok/sec: 39,853 | mfu: 10.8% | epoch: 1 | remaining: 783s    
step 00151 (13.0%) | loss: 2.045426 | lrm: 1.00 | dt: 840ms | tok/sec: 39,020 | mfu: 10.6% | epoch: 1 | remaining: 782s    
step 00152 (13.1%) | loss: 2.017729 | lrm: 1.00 | dt: 839ms | tok/sec: 39,075 | mfu: 10.6% | epoch: 1 | remaining: 781s    
step 00153 (13.2%) | loss: 2.047625 | lrm: 1.00 | dt: 838ms | tok/sec: 39,121 | mfu: 10.6% | epoch: 1 | remaining: 780s    
step 00154 (13.3%) | loss: 2.029584 | lrm: 1.00 | dt: 837ms | tok/sec: 39,138 | mfu: 10.6% | epoch: 1 | remaining: 780s    
step 00155 (13.4%) | loss: 2.018038 | lrm: 1.00 | dt: 837ms | tok/sec: 39,158 | mfu: 10.6% | epoch: 1 | remaining: 779s    
step 00156 (13.5%) | loss: 2.036869 | lrm: 1.00 | dt: 840ms | tok/sec: 39,000 | mfu: 10.5% | epoch: 1 | remaining: 778s    
step 00157 (13.6%) | loss: 2.022608 | lrm: 1.00 | dt: 837ms | tok/sec: 39,141 | mfu: 10.6% | epoch: 1 | remaining: 777s    
step 00158 (13.7%) | loss: 2.022326 | lrm: 1.00 | dt: 838ms | tok/sec: 39,103 | mfu: 10.6% | epoch: 1 | remaining: 776s    
step 00159 (13.7%) | loss: 2.017394 | lrm: 1.00 | dt: 840ms | tok/sec: 39,030 | mfu: 10.6% | epoch: 1 | remaining: 775s    
step 00160 (13.8%) | loss: 1.995631 | lrm: 1.00 | dt: 837ms | tok/sec: 39,134 | mfu: 10.6% | epoch: 1 | remaining: 775s    
step 00161 (13.9%) | loss: 2.013067 | lrm: 1.00 | dt: 838ms | tok/sec: 39,094 | mfu: 10.6% | epoch: 1 | remaining: 774s    
step 00162 (14.0%) | loss: 2.013408 | lrm: 1.00 | dt: 839ms | tok/sec: 39,039 | mfu: 10.6% | epoch: 1 | remaining: 773s    
step 00163 (14.1%) | loss: 2.002668 | lrm: 1.00 | dt: 838ms | tok/sec: 39,112 | mfu: 10.6% | epoch: 1 | remaining: 772s    
step 00164 (14.2%) | loss: 2.014876 | lrm: 1.00 | dt: 837ms | tok/sec: 39,159 | mfu: 10.6% | epoch: 1 | remaining: 771s    
step 00165 (14.3%) | loss: 2.020558 | lrm: 1.00 | dt: 841ms | tok/sec: 38,976 | mfu: 10.5% | epoch: 1 | remaining: 770s    
step 00166 (14.4%) | loss: 2.000238 | lrm: 1.00 | dt: 824ms | tok/sec: 39,768 | mfu: 10.8% | epoch: 1 | remaining: 770s    
step 00167 (14.5%) | loss: 2.020165 | lrm: 1.00 | dt: 837ms | tok/sec: 39,141 | mfu: 10.6% | epoch: 1 | remaining: 769s    
step 00168 (14.6%) | loss: 2.004907 | lrm: 1.00 | dt: 841ms | tok/sec: 38,967 | mfu: 10.5% | epoch: 1 | remaining: 768s    
step 00169 (14.7%) | loss: 2.007773 | lrm: 1.00 | dt: 839ms | tok/sec: 39,070 | mfu: 10.6% | epoch: 1 | remaining: 767s    
step 00170 (14.8%) | loss: 1.995293 | lrm: 1.00 | dt: 839ms | tok/sec: 39,045 | mfu: 10.6% | epoch: 1 | remaining: 766s    
step 00171 (14.9%) | loss: 1.978496 | lrm: 1.00 | dt: 839ms | tok/sec: 39,073 | mfu: 10.6% | epoch: 1 | remaining: 765s    
step 00172 (15.0%) | loss: 1.992315 | lrm: 1.00 | dt: 836ms | tok/sec: 39,188 | mfu: 10.6% | epoch: 1 | remaining: 765s    
step 00173 (15.0%) | loss: 1.991108 | lrm: 1.00 | dt: 841ms | tok/sec: 38,959 | mfu: 10.5% | epoch: 1 | remaining: 764s    
step 00174 (15.1%) | loss: 1.971195 | lrm: 1.00 | dt: 824ms | tok/sec: 39,779 | mfu: 10.8% | epoch: 1 | remaining: 763s    
step 00175 (15.2%) | loss: 1.983110 | lrm: 1.00 | dt: 838ms | tok/sec: 39,084 | mfu: 10.6% | epoch: 1 | remaining: 762s    
step 00176 (15.3%) | loss: 1.970522 | lrm: 1.00 | dt: 842ms | tok/sec: 38,934 | mfu: 10.5% | epoch: 1 | remaining: 761s    
step 00177 (15.4%) | loss: 1.959827 | lrm: 1.00 | dt: 833ms | tok/sec: 39,316 | mfu: 10.6% | epoch: 1 | remaining: 760s    
step 00178 (15.5%) | loss: 1.962932 | lrm: 1.00 | dt: 842ms | tok/sec: 38,923 | mfu: 10.5% | epoch: 1 | remaining: 760s    
step 00179 (15.6%) | loss: 1.941094 | lrm: 1.00 | dt: 839ms | tok/sec: 39,060 | mfu: 10.6% | epoch: 1 | remaining: 759s    
step 00180 (15.7%) | loss: 1.955234 | lrm: 1.00 | dt: 825ms | tok/sec: 39,701 | mfu: 10.7% | epoch: 1 | remaining: 758s    
step 00181 (15.8%) | loss: 1.945748 | lrm: 1.00 | dt: 854ms | tok/sec: 38,385 | mfu: 10.4% | epoch: 1 | remaining: 757s    
step 00182 (15.9%) | loss: 1.929690 | lrm: 1.00 | dt: 838ms | tok/sec: 39,080 | mfu: 10.6% | epoch: 1 | remaining: 756s    
step 00183 (16.0%) | loss: 1.947067 | lrm: 1.00 | dt: 823ms | tok/sec: 39,823 | mfu: 10.8% | epoch: 1 | remaining: 755s    
step 00184 (16.1%) | loss: 1.940035 | lrm: 1.00 | dt: 837ms | tok/sec: 39,151 | mfu: 10.6% | epoch: 1 | remaining: 755s    
step 00185 (16.2%) | loss: 1.929061 | lrm: 1.00 | dt: 838ms | tok/sec: 39,123 | mfu: 10.6% | epoch: 1 | remaining: 754s    
step 00186 (16.3%) | loss: 1.926047 | lrm: 1.00 | dt: 840ms | tok/sec: 39,015 | mfu: 10.6% | epoch: 1 | remaining: 753s    
step 00187 (16.3%) | loss: 1.933233 | lrm: 1.00 | dt: 838ms | tok/sec: 39,102 | mfu: 10.6% | epoch: 1 | remaining: 752s    
step 00188 (16.4%) | loss: 1.925711 | lrm: 1.00 | dt: 839ms | tok/sec: 39,034 | mfu: 10.6% | epoch: 1 | remaining: 751s    
step 00189 (16.5%) | loss: 1.928740 | lrm: 1.00 | dt: 838ms | tok/sec: 39,079 | mfu: 10.6% | epoch: 1 | remaining: 750s    
step 00190 (16.6%) | loss: 1.932548 | lrm: 1.00 | dt: 838ms | tok/sec: 39,122 | mfu: 10.6% | epoch: 1 | remaining: 750s    
step 00191 (16.7%) | loss: 1.931660 | lrm: 1.00 | dt: 837ms | tok/sec: 39,155 | mfu: 10.6% | epoch: 1 | remaining: 749s    
step 00192 (16.8%) | loss: 1.922868 | lrm: 1.00 | dt: 838ms | tok/sec: 39,080 | mfu: 10.6% | epoch: 1 | remaining: 748s    
step 00193 (16.9%) | loss: 1.902514 | lrm: 1.00 | dt: 823ms | tok/sec: 39,800 | mfu: 10.8% | epoch: 1 | remaining: 747s    
step 00194 (17.0%) | loss: 1.907246 | lrm: 1.00 | dt: 837ms | tok/sec: 39,150 | mfu: 10.6% | epoch: 1 | remaining: 746s    
step 00195 (17.1%) | loss: 1.906805 | lrm: 1.00 | dt: 838ms | tok/sec: 39,090 | mfu: 10.6% | epoch: 1 | remaining: 745s    
step 00196 (17.2%) | loss: 1.905462 | lrm: 1.00 | dt: 838ms | tok/sec: 39,095 | mfu: 10.6% | epoch: 1 | remaining: 744s    
step 00197 (17.3%) | loss: 1.916831 | lrm: 1.00 | dt: 839ms | tok/sec: 39,048 | mfu: 10.6% | epoch: 1 | remaining: 744s    
step 00198 (17.4%) | loss: 1.913402 | lrm: 1.00 | dt: 841ms | tok/sec: 38,985 | mfu: 10.5% | epoch: 1 | remaining: 743s    
step 00199 (17.5%) | loss: 1.907252 | lrm: 1.00 | dt: 838ms | tok/sec: 39,105 | mfu: 10.6% | epoch: 1 | remaining: 742s    
step 00200 (17.6%) | loss: 1.893531 | lrm: 1.00 | dt: 839ms | tok/sec: 39,049 | mfu: 10.6% | epoch: 1 | remaining: 741s    
step 00201 (17.7%) | loss: 1.874388 | lrm: 1.00 | dt: 839ms | tok/sec: 39,040 | mfu: 10.6% | epoch: 1 | remaining: 740s    
step 00202 (17.7%) | loss: 1.884638 | lrm: 1.00 | dt: 822ms | tok/sec: 39,876 | mfu: 10.8% | epoch: 1 | remaining: 739s    
step 00203 (17.8%) | loss: 1.874094 | lrm: 1.00 | dt: 838ms | tok/sec: 39,102 | mfu: 10.6% | epoch: 1 | remaining: 739s    
step 00204 (17.9%) | loss: 1.877571 | lrm: 1.00 | dt: 839ms | tok/sec: 39,051 | mfu: 10.6% | epoch: 1 | remaining: 738s    
step 00205 (18.0%) | loss: 1.882421 | lrm: 1.00 | dt: 838ms | tok/sec: 39,093 | mfu: 10.6% | epoch: 1 | remaining: 737s    
step 00206 (18.1%) | loss: 1.868084 | lrm: 1.00 | dt: 839ms | tok/sec: 39,038 | mfu: 10.6% | epoch: 1 | remaining: 736s    
step 00207 (18.2%) | loss: 1.886132 | lrm: 1.00 | dt: 838ms | tok/sec: 39,081 | mfu: 10.6% | epoch: 1 | remaining: 735s    
step 00208 (18.3%) | loss: 1.875713 | lrm: 1.00 | dt: 839ms | tok/sec: 39,065 | mfu: 10.6% | epoch: 1 | remaining: 734s    
step 00209 (18.4%) | loss: 1.892530 | lrm: 1.00 | dt: 838ms | tok/sec: 39,087 | mfu: 10.6% | epoch: 1 | remaining: 734s    
step 00210 (18.5%) | loss: 1.901384 | lrm: 1.00 | dt: 837ms | tok/sec: 39,167 | mfu: 10.6% | epoch: 1 | remaining: 733s    
step 00211 (18.6%) | loss: 1.883163 | lrm: 1.00 | dt: 839ms | tok/sec: 39,052 | mfu: 10.6% | epoch: 1 | remaining: 732s    
step 00212 (18.7%) | loss: 1.883925 | lrm: 1.00 | dt: 836ms | tok/sec: 39,174 | mfu: 10.6% | epoch: 1 | remaining: 731s    
step 00213 (18.8%) | loss: 1.875355 | lrm: 1.00 | dt: 838ms | tok/sec: 39,110 | mfu: 10.6% | epoch: 1 | remaining: 730s    
step 00214 (18.9%) | loss: 1.868407 | lrm: 1.00 | dt: 839ms | tok/sec: 39,064 | mfu: 10.6% | epoch: 1 | remaining: 729s    
step 00215 (19.0%) | loss: 1.888315 | lrm: 1.00 | dt: 836ms | tok/sec: 39,198 | mfu: 10.6% | epoch: 1 | remaining: 729s    
step 00216 (19.0%) | loss: 1.876156 | lrm: 1.00 | dt: 838ms | tok/sec: 39,101 | mfu: 10.6% | epoch: 1 | remaining: 728s    
step 00217 (19.1%) | loss: 1.868063 | lrm: 1.00 | dt: 823ms | tok/sec: 39,839 | mfu: 10.8% | epoch: 1 | remaining: 727s    
step 00218 (19.2%) | loss: 1.864629 | lrm: 1.00 | dt: 838ms | tok/sec: 39,120 | mfu: 10.6% | epoch: 1 | remaining: 726s    
step 00219 (19.3%) | loss: 1.859781 | lrm: 1.00 | dt: 853ms | tok/sec: 38,415 | mfu: 10.4% | epoch: 1 | remaining: 725s    
step 00220 (19.4%) | loss: 1.873802 | lrm: 1.00 | dt: 823ms | tok/sec: 39,796 | mfu: 10.8% | epoch: 1 | remaining: 724s    
step 00221 (19.5%) | loss: 1.848080 | lrm: 1.00 | dt: 837ms | tok/sec: 39,128 | mfu: 10.6% | epoch: 1 | remaining: 724s    
step 00222 (19.6%) | loss: 1.840763 | lrm: 1.00 | dt: 837ms | tok/sec: 39,141 | mfu: 10.6% | epoch: 1 | remaining: 723s    
step 00223 (19.7%) | loss: 1.848471 | lrm: 1.00 | dt: 838ms | tok/sec: 39,123 | mfu: 10.6% | epoch: 1 | remaining: 722s    
step 00224 (19.8%) | loss: 1.843943 | lrm: 1.00 | dt: 838ms | tok/sec: 39,083 | mfu: 10.6% | epoch: 1 | remaining: 721s    
step 00225 (19.9%) | loss: 1.830244 | lrm: 1.00 | dt: 839ms | tok/sec: 39,078 | mfu: 10.6% | epoch: 1 | remaining: 720s    
step 00226 (20.0%) | loss: 1.847673 | lrm: 1.00 | dt: 837ms | tok/sec: 39,145 | mfu: 10.6% | epoch: 1 | remaining: 719s    
step 00227 (20.1%) | loss: 1.844480 | lrm: 1.00 | dt: 836ms | tok/sec: 39,210 | mfu: 10.6% | epoch: 1 | remaining: 719s    
step 00228 (20.2%) | loss: 1.852364 | lrm: 1.00 | dt: 839ms | tok/sec: 39,050 | mfu: 10.6% | epoch: 1 | remaining: 718s    
step 00229 (20.3%) | loss: 1.872794 | lrm: 1.00 | dt: 840ms | tok/sec: 39,004 | mfu: 10.5% | epoch: 1 | remaining: 717s    
step 00230 (20.3%) | loss: 1.864841 | lrm: 1.00 | dt: 840ms | tok/sec: 39,001 | mfu: 10.5% | epoch: 1 | remaining: 716s    
step 00231 (20.4%) | loss: 1.861643 | lrm: 1.00 | dt: 838ms | tok/sec: 39,120 | mfu: 10.6% | epoch: 1 | remaining: 715s    
step 00232 (20.5%) | loss: 1.859288 | lrm: 1.00 | dt: 839ms | tok/sec: 39,054 | mfu: 10.6% | epoch: 1 | remaining: 714s    
step 00233 (20.6%) | loss: 1.842301 | lrm: 1.00 | dt: 823ms | tok/sec: 39,806 | mfu: 10.8% | epoch: 1 | remaining: 714s    
step 00234 (20.7%) | loss: 1.842197 | lrm: 1.00 | dt: 838ms | tok/sec: 39,091 | mfu: 10.6% | epoch: 1 | remaining: 713s    
step 00235 (20.8%) | loss: 1.852994 | lrm: 1.00 | dt: 839ms | tok/sec: 39,069 | mfu: 10.6% | epoch: 1 | remaining: 712s    
step 00236 (20.9%) | loss: 1.835189 | lrm: 1.00 | dt: 839ms | tok/sec: 39,034 | mfu: 10.6% | epoch: 1 | remaining: 711s    
step 00237 (21.0%) | loss: 1.863379 | lrm: 1.00 | dt: 839ms | tok/sec: 39,066 | mfu: 10.6% | epoch: 1 | remaining: 710s    
step 00238 (21.1%) | loss: 1.861050 | lrm: 1.00 | dt: 838ms | tok/sec: 39,099 | mfu: 10.6% | epoch: 1 | remaining: 709s    
step 00239 (21.2%) | loss: 1.837415 | lrm: 1.00 | dt: 839ms | tok/sec: 39,043 | mfu: 10.6% | epoch: 1 | remaining: 708s    
step 00240 (21.3%) | loss: 1.849120 | lrm: 1.00 | dt: 839ms | tok/sec: 39,043 | mfu: 10.6% | epoch: 1 | remaining: 708s    
step 00241 (21.4%) | loss: 1.865726 | lrm: 1.00 | dt: 837ms | tok/sec: 39,146 | mfu: 10.6% | epoch: 1 | remaining: 707s    
step 00242 (21.5%) | loss: 1.850363 | lrm: 1.00 | dt: 840ms | tok/sec: 39,029 | mfu: 10.6% | epoch: 1 | remaining: 706s    
step 00243 (21.6%) | loss: 1.858656 | lrm: 1.00 | dt: 838ms | tok/sec: 39,100 | mfu: 10.6% | epoch: 1 | remaining: 705s    
step 00244 (21.7%) | loss: 1.857104 | lrm: 1.00 | dt: 839ms | tok/sec: 39,036 | mfu: 10.6% | epoch: 1 | remaining: 704s    
step 00245 (21.7%) | loss: 1.843712 | lrm: 1.00 | dt: 823ms | tok/sec: 39,819 | mfu: 10.8% | epoch: 1 | remaining: 703s    
step 00246 (21.8%) | loss: 1.848401 | lrm: 1.00 | dt: 840ms | tok/sec: 39,032 | mfu: 10.6% | epoch: 1 | remaining: 703s    
step 00247 (21.9%) | loss: 1.825263 | lrm: 1.00 | dt: 837ms | tok/sec: 39,128 | mfu: 10.6% | epoch: 1 | remaining: 702s    
step 00248 (22.0%) | loss: 1.835891 | lrm: 1.00 | dt: 840ms | tok/sec: 38,995 | mfu: 10.5% | epoch: 1 | remaining: 701s    
step 00249 (22.1%) | loss: 1.829344 | lrm: 1.00 | dt: 839ms | tok/sec: 39,067 | mfu: 10.6% | epoch: 1 | remaining: 700s    
step 00250 (22.2%) | loss: 1.816090 | lrm: 1.00 | dt: 837ms | tok/sec: 39,134 | mfu: 10.6% | epoch: 1 | remaining: 699s    
step 00251 (22.3%) | loss: 1.827621 | lrm: 1.00 | dt: 840ms | tok/sec: 39,013 | mfu: 10.6% | epoch: 1 | remaining: 698s    
step 00252 (22.4%) | loss: 1.808149 | lrm: 1.00 | dt: 839ms | tok/sec: 39,045 | mfu: 10.6% | epoch: 1 | remaining: 698s    
step 00253 (22.5%) | loss: 1.807450 | lrm: 1.00 | dt: 838ms | tok/sec: 39,087 | mfu: 10.6% | epoch: 1 | remaining: 697s    
step 00254 (22.6%) | loss: 1.807277 | lrm: 1.00 | dt: 836ms | tok/sec: 39,173 | mfu: 10.6% | epoch: 1 | remaining: 696s    
step 00255 (22.7%) | loss: 1.802433 | lrm: 1.00 | dt: 824ms | tok/sec: 39,784 | mfu: 10.8% | epoch: 1 | remaining: 695s    
step 00256 (22.8%) | loss: 1.809109 | lrm: 1.00 | dt: 837ms | tok/sec: 39,128 | mfu: 10.6% | epoch: 1 | remaining: 694s    
step 00257 (22.9%) | loss: 1.804320 | lrm: 1.00 | dt: 838ms | tok/sec: 39,111 | mfu: 10.6% | epoch: 1 | remaining: 693s    
step 00258 (23.0%) | loss: 1.796282 | lrm: 1.00 | dt: 839ms | tok/sec: 39,071 | mfu: 10.6% | epoch: 1 | remaining: 693s    
step 00259 (23.0%) | loss: 1.817272 | lrm: 1.00 | dt: 839ms | tok/sec: 39,032 | mfu: 10.6% | epoch: 1 | remaining: 692s    
step 00260 (23.1%) | loss: 1.810323 | lrm: 1.00 | dt: 837ms | tok/sec: 39,148 | mfu: 10.6% | epoch: 1 | remaining: 691s    
step 00261 (23.2%) | loss: 1.798877 | lrm: 1.00 | dt: 836ms | tok/sec: 39,197 | mfu: 10.6% | epoch: 1 | remaining: 690s    
step 00262 (23.3%) | loss: 1.812497 | lrm: 1.00 | dt: 839ms | tok/sec: 39,073 | mfu: 10.6% | epoch: 1 | remaining: 689s    
step 00263 (23.4%) | loss: 1.820282 | lrm: 1.00 | dt: 837ms | tok/sec: 39,134 | mfu: 10.6% | epoch: 1 | remaining: 688s    
step 00264 (23.5%) | loss: 1.807329 | lrm: 1.00 | dt: 838ms | tok/sec: 39,095 | mfu: 10.6% | epoch: 1 | remaining: 688s    
step 00265 (23.6%) | loss: 1.816529 | lrm: 1.00 | dt: 839ms | tok/sec: 39,074 | mfu: 10.6% | epoch: 1 | remaining: 687s    
step 00266 (23.7%) | loss: 1.803201 | lrm: 1.00 | dt: 838ms | tok/sec: 39,089 | mfu: 10.6% | epoch: 1 | remaining: 686s    
step 00267 (23.8%) | loss: 1.800468 | lrm: 1.00 | dt: 839ms | tok/sec: 39,077 | mfu: 10.6% | epoch: 1 | remaining: 685s    
step 00268 (23.9%) | loss: 1.804180 | lrm: 1.00 | dt: 837ms | tok/sec: 39,144 | mfu: 10.6% | epoch: 1 | remaining: 684s    
step 00269 (24.0%) | loss: 1.783362 | lrm: 1.00 | dt: 823ms | tok/sec: 39,826 | mfu: 10.8% | epoch: 1 | remaining: 683s    
step 00270 (24.1%) | loss: 1.797110 | lrm: 1.00 | dt: 838ms | tok/sec: 39,105 | mfu: 10.6% | epoch: 1 | remaining: 683s    
step 00271 (24.2%) | loss: 1.787873 | lrm: 1.00 | dt: 839ms | tok/sec: 39,058 | mfu: 10.6% | epoch: 1 | remaining: 682s    
step 00272 (24.3%) | loss: 1.799816 | lrm: 1.00 | dt: 837ms | tok/sec: 39,155 | mfu: 10.6% | epoch: 1 | remaining: 681s    
step 00273 (24.3%) | loss: 1.790170 | lrm: 1.00 | dt: 838ms | tok/sec: 39,106 | mfu: 10.6% | epoch: 1 | remaining: 680s    
step 00274 (24.4%) | loss: 1.783271 | lrm: 1.00 | dt: 838ms | tok/sec: 39,084 | mfu: 10.6% | epoch: 1 | remaining: 679s    
